ELEMENT ID,START,end,SEVERITY
1,08:45:46,17:03:22,6
6,07:48:22,23:52:44,4
6,11:05:47,13:11:57,8
8,20:27:53,21:11:30,10
10,05:37:21,07:53:42,10
13,22:11:13,22:30:57,3
13,10:12:51,11:35:12,4
13,07:14:25,12:27:00,9
15,07:11:06,20:17:23,8
18,14:11:25,21:18:52,4
20,21:38:53,23:32:09,8
22,11:49:18,17:04:46,3
25,05:41:00,11:38:39,3
28,23:23:19,23:42:26,6
28,21:11:29,23:06:26,8
28,08:19:40,20:32:43,7
28,13:25:12,19:19:11,1
28,13:00:44,19:59:43,6
28,10:04:46,15:38:36,9
28,23:58:07,23:58:53,10
28,18:36:58,20:41:13,7
28,06:59:30,21:31:03,10
28,05:33:45,15:36:42,8
28,14:40:45,23:53:55,6
28,08:53:39,19:11:20,7
28,09:02:46,14:55:27,5
28,23:11:05,23:41:48,8
28,14:32:44,15:43:56,2
28,04:43:58,23:23:53,6
28,03:09:06,15:26:59,4
29,13:14:59,21:08:46,1
31,20:57:59,22:04:54,9
32,02:38:11,09:25:43,7
32,12:12:32,17:46:27,10
34,19:14:40,22:36:25,4
34,17:34:10,21:40:14,4
34,18:39:09,20:31:44,7
36,11:44:27,17:44:02,3
36,00:25:23,03:02:33,8
39,10:20:02,16:34:13,5
40,16:00:33,17:05:51,9
40,02:39:47,23:30:33,10
43,17:47:07,21:58:08,3
47,03:42:58,18:09:49,9
53,14:35:52,23:17:49,9
53,07:58:29,19:40:14,3
53,12:52:06,21:21:16,9
53,20:21:28,22:18:27,7
53,14:56:46,17:11:56,3
53,18:03:34,19:00:42,5
53,22:13:05,23:58:10,6
55,23:11:00,23:43:18,1
57,03:17:16,07:43:02,3
57,16:16:16,20:10:04,6
57,12:51:39,16:24:54,4
57,21:59:05,23:52:22,10
57,07:29:17,08:57:46,7
57,11:50:40,19:16:57,3
57,08:05:35,23:17:37,9
57,07:14:59,16:37:50,2
57,15:24:05,23:54:26,7
57,14:02:26,16:57:05,10
57,17:25:57,19:13:08,4
57,04:18:31,07:11:35,3
57,05:44:39,12:18:39,7
57,05:37:43,17:44:11,10
57,08:25:16,09:01:57,2
57,10:21:33,19:14:01,7
57,19:28:44,21:29:04,8
57,18:44:43,22:43:01,6
57,10:10:00,23:20:24,4
57,05:15:10,20:50:38,3
57,13:44:01,20:44:30,6
57,16:32:41,22:15:09,1
57,10:50:40,20:47:51,9
58,16:39:13,21:54:14,6
58,15:59:38,16:44:36,4
58,21:09:16,23:40:23,5
58,15:59:54,22:38:07,9
58,07:35:00,19:52:44,5
58,07:38:17,15:18:08,10
58,14:44:46,17:07:46,6
58,08:48:12,21:51:52,1
58,01:47:47,13:03:59,8
62,19:12:56,22:14:40,4
62,12:18:24,19:19:53,7
69,22:39:45,23:05:15,6
69,17:51:30,23:08:16,8
69,03:35:12,22:34:15,8
69,20:43:21,21:43:27,6
69,10:57:25,15:47:45,8
69,12:09:32,23:26:22,10
69,16:35:16,19:11:54,3
69,02:40:00,07:31:48,6
69,00:37:16,13:06:34,5
69,16:55:26,18:07:35,2
70,03:19:59,15:32:28,7
71,01:32:23,04:41:32,8
71,13:43:27,22:17:10,8
77,23:05:55,23:08:22,1
78,04:22:50,07:15:38,1
78,17:02:47,20:12:11,8
79,00:58:17,20:50:32,1
79,15:02:37,23:22:28,2
81,21:04:49,22:44:00,3
81,01:38:07,06:27:10,7
82,22:37:30,22:39:49,7
83,05:56:49,11:21:10,3
86,11:51:50,17:47:20,8
87,04:19:22,05:42:08,9
89,02:49:12,13:23:09,10
91,14:46:27,20:34:56,10
93,02:37:50,07:05:05,8
97,05:26:53,09:40:57,4
98,20:02:45,23:07:58,10
99,16:00:02,16:49:43,10
