ELEMENT ID,START,end,SEVERITY
1,11:53:02,21:20:58,9
3,15:09:41,23:42:11,4
3,04:34:19,11:38:53,5
8,09:22:00,17:37:46,4
8,18:44:16,22:34:36,10
9,22:34:04,23:48:11,5
9,08:23:03,20:03:33,5
12,07:54:34,17:26:21,1
12,19:09:13,22:02:59,1
14,01:29:57,04:02:45,10
14,23:18:56,23:57:36,10
15,10:28:54,20:38:59,9
15,06:08:57,19:02:35,10
15,03:04:33,08:47:51,10
15,03:04:41,20:34:07,10
18,03:03:33,04:45:34,10
18,20:57:22,22:51:05,10
20,02:07:53,11:01:35,3
20,16:47:36,18:08:21,1
20,05:03:37,08:04:14,5
20,22:36:33,23:25:13,9
20,03:16:47,15:18:07,5
20,00:09:07,16:24:46,1
22,22:34:28,23:16:05,6
22,06:56:07,22:48:49,10
25,20:10:13,21:36:50,3
26,14:36:12,22:04:37,4
28,22:57:19,23:43:33,6
32,10:51:27,16:50:53,5
32,08:15:51,17:50:45,10
33,03:32:04,05:16:45,5
34,23:10:01,23:59:52,9
34,11:25:21,14:37:26,10
35,14:42:04,20:25:02,10
35,10:11:42,16:24:49,1
35,01:42:53,16:12:03,3
35,20:20:02,22:32:54,3
35,12:39:16,15:53:51,3
35,03:53:24,13:04:14,4
35,01:26:24,09:29:19,3
35,17:05:11,22:26:38,9
35,15:49:20,17:43:49,10
35,00:04:50,10:03:29,7
35,10:45:15,11:17:39,6
35,15:44:51,16:35:40,4
35,00:41:17,13:06:42,6
35,16:08:00,20:51:42,8
35,07:58:32,18:57:17,7
35,14:06:21,21:31:54,3
35,01:20:00,08:10:26,9
35,10:50:23,16:36:16,2
35,12:02:53,16:06:51,5
35,17:22:18,20:04:11,10
35,20:42:31,20:50:17,1
35,23:13:54,23:45:39,10
38,13:49:49,22:11:29,6
38,03:43:01,11:36:08,6
38,03:24:10,21:46:02,7
39,03:31:22,03:38:46,9
40,09:59:16,12:08:18,2
44,12:08:25,12:13:16,6
44,16:55:27,21:29:10,5
44,10:04:03,16:21:32,3
44,22:58:10,22:59:51,4
44,21:43:35,21:54:40,8
44,09:41:15,11:34:41,7
44,02:42:19,19:11:04,6
44,12:46:17,15:47:29,7
44,08:02:52,23:11:19,5
44,14:29:46,20:49:28,2
44,01:38:20,09:40:09,3
44,06:14:34,09:58:52,5
44,20:43:56,23:50:37,7
44,08:36:09,19:30:07,7
44,21:25:10,21:46:43,8
44,04:42:26,23:31:56,1
44,00:15:13,16:38:23,1
44,06:44:48,11:56:55,9
44,06:47:26,13:00:25,2
44,08:44:42,15:13:18,7
44,13:57:27,14:43:19,6
44,21:18:48,22:21:35,7
44,02:54:31,17:58:55,7
44,03:29:54,07:46:53,4
44,13:00:09,21:16:46,8
50,20:00:14,23:20:50,6
52,01:41:58,22:50:39,7
53,05:04:23,14:23:44,4
54,11:23:37,21:49:49,10
54,04:17:18,10:28:46,10
56,02:00:25,15:45:29,10
56,01:01:21,15:58:16,10
58,14:57:29,15:36:21,7
60,12:11:39,20:19:05,5
61,03:09:32,17:04:38,7
61,07:43:26,11:55:07,3
61,06:44:35,12:39:30,10
61,08:28:47,19:30:42,4
61,01:55:21,23:24:53,3
61,05:20:43,11:41:18,2
61,00:40:34,18:29:38,2
61,19:45:02,23:05:12,8
61,20:57:53,23:11:05,9
61,22:42:38,23:45:31,7
61,14:53:34,19:40:03,4
61,02:19:50,08:37:31,2
61,01:34:32,03:02:06,6
61,13:06:51,15:34:20,1
62,18:41:22,22:12:19,3
62,10:51:14,11:13:23,5
62,12:53:01,17:54:21,6
65,01:14:10,21:10:13,9
65,02:47:30,11:14:43,9
66,18:55:07,21:46:33,8
66,07:12:46,20:14:44,10
67,08:40:56,19:40:50,7
67,02:32:28,17:30:41,7
67,22:32:22,23:59:40,2
67,12:13:42,14:22:21,8
67,21:10:25,22:08:15,10
67,15:25:02,22:19:57,9
67,20:24:55,22:59:53,8
67,14:05:16,17:11:35,7
67,12:51:05,18:42:07,6
67,00:07:02,09:12:38,3
67,22:42:18,23:14:18,2
67,23:45:16,23:55:10,1
67,16:25:54,19:10:19,1
67,03:42:37,11:26:23,6
67,02:18:52,23:13:57,5
67,21:57:30,22:10:22,8
67,05:41:32,22:56:28,6
67,15:21:55,21:08:55,6
70,10:59:10,17:19:28,10
70,22:22:42,23:07:33,10
70,12:52:44,20:12:14,10
71,20:39:05,22:42:20,10
71,00:50:24,18:48:23,10
71,22:02:59,23:21:50,10
72,04:54:03,22:16:00,7
72,20:10:20,20:50:01,10
73,21:07:12,22:58:10,10
74,16:28:24,22:49:16,5
75,21:54:47,23:56:26,7
75,01:07:13,04:40:42,9
77,05:19:00,09:32:04,6
78,19:05:40,22:32:46,6
78,20:00:38,22:20:38,8
80,08:50:40,12:43:35,2
80,21:45:58,23:49:08,8
82,09:43:02,09:44:13,6
82,11:04:42,22:18:46,8
84,17:02:05,18:04:23,6
84,21:15:29,21:48:13,10
85,18:38:36,19:50:42,1
92,22:21:18,22:30:40,8
92,04:43:12,16:56:43,10
92,19:52:40,23:48:30,10
93,08:41:07,12:46:24,2
93,06:08:45,06:53:08,5
96,17:50:03,20:49:06,8
