ELEMENT ID,START,end,SEVERITY
0,21:58:49,22:35:14,1
0,17:05:54,17:47:09,1
1,03:15:09,23:56:29,6
4,03:57:55,10:33:33,6
4,14:56:09,17:58:20,6
5,07:58:04,18:28:47,2
9,09:36:10,11:45:24,2
9,04:34:38,15:30:14,7
9,06:18:09,06:34:00,7
9,22:35:03,23:02:22,6
9,14:20:12,17:15:32,9
9,07:56:16,23:34:47,10
12,09:18:43,14:42:52,2
12,02:39:25,22:24:18,10
12,23:23:19,23:40:21,10
22,06:05:23,15:36:34,10
23,07:31:56,13:41:17,7
23,13:14:07,15:28:37,8
25,01:09:10,05:11:15,3
25,01:34:30,21:56:24,7
25,05:38:50,17:16:41,6
25,10:00:21,17:57:42,10
25,12:06:41,21:25:55,8
25,17:22:44,18:51:13,10
25,12:22:27,17:25:35,4
25,01:33:51,10:18:44,4
25,22:39:59,23:33:53,1
25,09:50:42,15:33:27,3
25,04:30:39,20:22:38,7
27,04:48:48,13:15:22,2
27,13:32:48,22:54:15,7
28,05:28:55,09:49:03,9
28,03:14:32,21:53:50,9
29,08:46:19,21:18:04,2
29,05:30:27,19:22:42,7
30,18:39:31,19:22:17,10
30,15:25:26,19:02:43,10
34,14:04:04,15:19:48,5
34,13:50:31,23:35:00,8
35,09:54:16,12:17:15,5
36,19:44:48,20:50:51,9
38,08:20:08,11:29:50,10
38,01:04:36,18:37:38,10
41,08:51:01,19:45:30,10
43,23:53:10,23:59:52,8
44,12:21:31,18:55:28,5
46,11:12:46,23:25:45,10
50,22:16:46,23:11:55,9
50,03:00:42,16:19:30,9
51,17:43:19,22:55:26,8
51,04:16:15,22:53:41,10
51,16:15:36,17:36:10,10
51,21:29:37,22:30:13,10
52,23:23:07,23:30:28,10
52,21:56:15,22:52:42,10
54,17:46:38,18:15:14,8
54,13:28:14,13:35:48,8
54,06:34:38,16:10:23,7
54,01:35:20,09:45:25,2
54,22:10:43,23:23:35,8
54,16:51:37,18:31:11,5
54,01:23:52,20:05:27,4
54,21:15:06,21:30:19,7
55,22:01:03,22:59:05,2
55,07:39:15,23:53:25,5
56,06:17:55,21:10:18,4
57,05:25:44,19:09:02,4
57,16:27:06,19:44:12,6
57,10:22:00,13:56:41,9
57,10:49:14,13:40:30,7
59,06:41:27,11:16:07,10
60,10:08:27,16:27:09,7
60,13:33:24,15:38:23,10
60,14:22:18,23:31:56,10
61,10:48:02,20:42:06,1
62,10:34:51,12:50:38,7
62,19:21:12,23:18:16,10
62,05:10:44,12:58:06,10
63,15:06:47,22:16:29,1
64,19:44:19,20:15:32,4
64,21:05:42,21:20:35,7
64,17:31:37,21:48:59,10
64,15:55:00,19:45:54,6
64,00:09:32,04:19:29,10
64,10:51:39,14:57:23,6
64,10:49:43,16:37:20,7
64,01:03:07,10:15:25,3
64,08:24:25,08:34:03,8
64,00:41:18,15:55:37,10
64,07:05:39,17:22:44,5
64,08:42:01,11:30:59,2
64,14:05:24,15:04:50,8
64,14:56:20,16:10:30,4
64,06:32:44,21:01:37,3
64,07:12:03,20:51:32,10
64,20:15:59,22:10:41,6
64,06:25:20,07:23:25,2
64,22:13:30,22:45:32,10
64,18:28:49,22:55:27,8
64,01:38:02,03:07:55,4
64,21:25:49,21:35:27,3
64,07:24:57,19:48:15,5
64,15:46:18,18:43:20,2
64,22:53:19,22:57:21,6
67,13:04:56,15:37:55,2
67,06:05:32,10:35:33,8
68,20:17:07,21:21:28,9
69,12:39:58,13:28:04,2
69,07:46:11,16:37:28,3
70,09:31:49,19:03:05,7
73,02:08:37,21:52:19,4
75,04:02:47,17:47:12,9
75,19:21:06,22:59:33,9
78,07:07:03,18:18:17,8
79,22:02:36,22:45:10,5
79,00:47:29,20:12:32,6
82,21:18:17,21:42:40,3
82,16:35:06,23:04:28,5
85,22:29:57,22:54:05,6
85,20:19:01,23:10:12,10
85,17:37:33,22:47:56,10
85,04:06:44,10:34:15,10
88,17:57:04,23:32:49,3
88,11:37:08,23:27:36,3
90,18:10:09,23:53:28,7
92,06:21:04,14:06:44,5
93,20:23:50,22:43:19,3
95,21:02:58,21:19:49,10
96,15:25:58,15:26:49,7
97,00:23:57,22:09:56,9
97,08:48:50,09:28:51,9
