ELEMENT ID,START,end,SEVERITY
1,10:13:32,18:27:15,4
1,12:36:14,17:20:55,10
1,14:17:11,17:52:46,10
1,00:44:41,17:04:05,2
1,02:15:23,06:33:30,3
1,01:36:27,07:00:14,6
1,17:47:00,18:20:41,3
1,17:46:02,18:37:32,3
1,05:27:01,15:35:43,8
1,07:53:21,10:28:34,2
1,20:58:01,21:45:46,9
1,22:14:26,22:56:24,3
1,03:26:51,06:07:48,3
1,16:25:37,17:19:36,4
1,05:47:18,08:02:56,2
1,05:46:40,22:36:20,1
1,15:56:36,23:33:53,5
1,05:09:48,14:54:30,5
1,00:19:23,18:05:04,8
1,18:36:25,19:32:09,5
2,06:17:15,17:40:37,4
4,19:53:14,21:48:34,4
5,17:52:23,22:52:05,3
6,23:08:47,23:58:21,7
6,16:49:44,23:39:36,10
10,01:40:11,04:34:48,5
10,10:07:15,16:13:57,5
10,00:33:18,11:04:40,4
10,22:58:42,23:24:52,9
10,11:18:52,15:38:32,9
10,09:34:32,10:22:59,5
10,19:20:39,22:16:41,5
10,00:53:29,11:42:27,10
10,20:15:05,22:02:16,8
10,19:51:37,22:34:40,6
10,14:47:26,17:57:52,9
10,10:48:39,19:10:57,2
10,07:28:03,20:18:55,1
10,15:30:16,16:55:46,9
10,13:47:59,16:06:26,6
10,11:34:12,21:22:13,2
10,15:10:45,16:12:04,4
10,02:33:58,22:04:20,10
10,12:28:06,17:57:29,3
10,13:27:29,17:00:29,9
10,23:36:26,23:38:39,2
10,07:02:46,10:26:33,6
10,05:42:23,18:59:51,7
11,08:54:08,17:35:42,7
11,20:59:03,21:50:15,8
12,14:26:40,17:15:43,3
12,10:30:07,19:11:33,7
12,02:39:43,12:21:31,7
12,10:01:39,11:18:08,7
13,09:08:57,14:25:24,4
13,09:27:01,19:46:05,5
13,05:06:43,09:22:09,4
13,05:22:14,08:34:12,1
13,23:39:48,23:57:32,7
13,04:57:15,13:43:57,5
13,13:14:09,19:00:30,5
16,05:48:11,11:55:56,3
17,23:48:46,23:52:15,1
18,12:48:12,20:00:28,1
22,23:42:29,23:50:37,6
22,17:43:26,22:32:05,6
24,03:51:55,20:56:25,2
25,08:05:34,19:29:01,3
26,01:38:07,21:14:37,6
27,22:52:58,23:42:28,3
27,11:58:10,23:36:43,6
27,21:08:31,23:03:11,3
27,14:49:10,17:16:50,6
27,17:29:34,22:34:39,6
27,13:05:32,13:23:10,5
27,13:34:08,21:38:43,8
27,11:27:44,15:11:04,2
27,15:09:58,17:22:04,8
27,17:19:36,23:34:26,1
27,20:46:50,23:35:40,6
27,17:40:13,19:43:30,7
27,04:00:56,22:59:12,10
27,21:05:33,21:41:30,8
27,19:21:52,22:58:58,2
27,23:45:33,23:53:56,2
27,00:59:54,11:46:34,2
27,11:18:51,14:14:32,8
31,07:56:12,18:28:01,6
34,16:24:20,19:02:50,2
34,20:31:58,22:02:16,4
35,08:29:22,14:13:19,9
36,14:07:46,17:09:07,10
39,12:04:45,19:53:50,3
41,15:30:05,21:00:37,3
42,22:49:42,23:13:56,10
42,19:19:19,21:28:08,10
43,18:17:44,22:20:02,6
44,11:16:16,12:34:48,4
44,17:38:39,21:31:30,5
44,03:25:48,12:49:54,5
44,02:27:48,11:20:36,8
44,15:56:01,21:54:38,10
44,17:56:33,19:35:36,4
48,11:26:21,21:45:12,9
49,02:58:53,13:59:37,3
50,00:33:15,12:16:41,7
50,03:04:21,07:28:47,7
53,00:56:14,03:32:21,8
55,20:13:53,22:23:09,5
55,08:47:38,15:50:27,9
57,12:27:59,23:49:29,10
58,18:43:28,23:08:57,8
60,07:14:04,11:37:46,3
61,04:52:03,19:22:56,5
62,11:19:19,17:26:41,8
63,03:27:52,17:15:23,5
64,20:08:33,22:40:55,8
66,23:15:10,23:20:22,4
67,07:00:25,20:50:29,3
68,03:13:00,18:29:54,3
68,15:08:57,22:48:54,8
68,21:29:59,21:42:02,10
69,07:07:44,10:31:42,7
70,06:41:12,18:55:38,2
72,20:06:13,21:31:39,2
78,17:45:57,18:01:23,10
78,05:35:38,11:44:01,10
80,01:01:55,12:08:36,10
80,04:21:03,08:09:58,1
80,11:28:31,20:40:56,8
81,20:07:05,21:09:00,3
81,23:02:25,23:50:16,10
82,03:52:06,07:48:34,9
87,13:31:30,22:26:48,1
87,05:24:49,09:33:30,4
87,00:03:33,08:29:46,9
87,22:40:52,23:24:26,2
87,07:58:52,09:18:12,8
87,07:52:08,23:26:22,9
87,03:50:49,06:32:59,9
87,02:31:39,06:30:11,10
87,21:33:10,22:36:27,10
87,21:52:16,22:04:03,2
87,12:42:33,13:20:57,6
87,12:41:46,22:30:01,10
87,08:29:30,19:35:22,6
87,12:16:31,18:21:57,9
87,09:09:22,09:12:25,8
87,03:21:02,23:56:42,7
87,21:00:46,23:36:16,2
87,12:52:34,14:12:50,10
87,18:17:32,20:58:44,6
87,16:07:11,21:59:40,4
87,13:23:11,16:18:36,9
87,17:57:17,23:31:58,1
87,14:35:40,19:38:13,6
87,12:26:59,14:40:39,2
91,07:24:24,10:06:41,8
92,05:41:36,21:39:11,3
93,12:09:41,17:13:42,4
98,12:16:50,16:17:44,9
