ELEMENT ID,START,end,SEVERITY
6,13:20:11,16:06:48,4
6,17:32:28,17:39:30,8
7,16:01:33,23:35:14,1
8,03:58:21,05:16:50,3
9,17:57:40,23:44:05,7
9,10:02:34,23:26:51,9
14,02:08:28,21:50:08,5
15,02:21:17,08:26:12,5
15,17:34:50,18:12:16,9
16,19:00:37,19:16:13,6
17,13:54:22,22:21:50,6
19,02:33:59,11:07:18,2
19,09:09:52,15:15:33,10
21,23:41:15,23:50:45,8
23,22:12:48,22:53:53,6
24,01:54:19,12:25:14,7
27,19:41:00,21:56:22,10
27,10:12:23,23:56:49,10
27,02:13:29,15:23:56,10
28,04:36:43,06:02:40,10
28,06:28:26,19:55:56,10
30,01:51:49,10:09:47,4
31,10:56:23,20:14:36,4
31,11:05:56,19:50:57,6
32,23:48:33,23:58:31,6
40,18:41:35,22:55:41,7
42,10:38:22,18:25:19,6
42,06:21:50,21:10:48,9
42,17:49:31,18:28:35,3
42,17:44:44,19:50:51,3
42,16:52:12,23:52:03,7
42,17:52:09,20:25:46,4
42,02:21:44,09:00:46,2
44,00:07:05,00:24:59,7
44,06:57:18,12:12:41,9
46,18:09:20,23:47:46,3
50,19:08:43,19:41:10,5
51,05:44:29,08:02:42,1
54,23:13:16,23:33:54,9
54,07:45:11,16:25:10,10
54,11:11:45,20:30:33,10
57,18:16:48,19:03:48,4
57,09:23:38,23:23:59,7
59,23:48:59,23:49:48,6
59,19:34:09,20:35:28,9
59,06:18:28,15:15:16,9
60,09:05:46,16:44:33,10
62,19:02:34,20:18:17,5
63,15:56:02,22:48:28,8
65,03:36:26,12:31:16,1
65,06:42:42,21:29:49,7
67,07:46:31,10:05:48,2
69,03:24:59,21:10:01,7
71,21:28:22,22:46:08,6
72,07:52:53,17:13:34,5
72,00:37:16,08:27:56,8
75,10:11:21,13:25:42,1
75,02:09:20,06:39:45,10
77,22:15:42,22:57:09,10
77,11:56:22,14:04:53,7
77,11:03:49,15:52:19,10
77,04:45:47,14:44:47,4
77,21:00:35,21:29:39,10
77,12:58:43,20:30:06,9
77,08:17:20,09:06:18,1
77,02:31:03,18:27:14,9
77,07:06:53,10:00:15,3
77,00:14:39,15:03:01,3
77,23:52:01,23:58:15,1
77,00:17:50,03:25:34,8
77,14:33:17,21:23:06,10
77,01:55:27,09:47:25,4
77,14:48:32,19:53:20,7
77,20:11:25,23:59:09,3
77,06:34:26,19:46:32,3
77,12:18:51,20:39:03,5
77,03:31:49,14:06:27,8
77,09:41:34,23:45:11,1
77,11:30:32,18:12:21,2
77,04:15:20,08:24:35,8
77,11:13:55,14:22:53,2
77,08:14:40,18:12:57,10
80,09:59:33,12:05:21,6
80,05:39:13,22:53:02,6
81,21:02:45,23:47:03,1
83,11:16:24,19:05:58,5
83,03:31:01,05:49:23,8
91,15:12:12,21:00:04,8
92,02:52:12,03:34:59,4
92,13:08:45,23:40:48,5
94,07:33:00,10:42:21,7
97,04:53:09,13:28:55,2
