ELEMENT ID,START,end,SEVERITY
5,21:33:17,23:15:36,10
7,00:10:07,03:10:07,2
8,20:16:15,23:05:51,7
8,21:43:02,21:56:53,8
11,18:43:33,20:07:48,1
11,07:18:43,07:20:19,2
11,03:58:42,16:15:48,9
11,21:34:09,22:18:45,4
11,00:07:00,10:37:28,8
11,22:29:52,22:49:03,9
11,22:17:44,22:29:48,6
11,08:30:26,12:52:59,2
11,23:58:32,23:58:34,6
11,21:32:58,23:13:10,9
11,20:00:31,20:10:02,4
11,04:44:04,13:56:49,6
11,03:05:14,03:57:39,8
11,03:14:21,23:13:55,5
11,20:53:48,21:33:28,9
11,08:15:01,17:58:29,8
11,18:13:59,23:36:51,10
11,04:08:05,23:49:40,7
11,01:42:29,06:35:53,6
11,08:05:24,21:08:54,2
11,03:29:55,09:32:11,9
11,14:52:05,16:58:50,7
12,06:27:16,20:09:57,8
12,17:17:33,22:30:15,9
13,22:20:46,22:36:45,4
13,17:35:46,22:33:21,5
13,18:48:45,18:54:38,9
17,03:49:55,12:11:11,2
17,04:44:55,14:45:34,2
17,16:40:40,23:09:28,9
17,17:54:19,18:19:23,2
17,01:34:38,18:05:41,8
17,20:18:19,23:10:39,5
17,16:23:59,20:52:10,8
17,05:03:50,21:25:08,10
17,14:18:12,18:07:08,5
17,03:21:28,05:56:14,2
17,18:30:05,19:14:21,8
17,07:34:38,09:50:24,9
17,04:18:16,16:17:06,7
17,16:39:52,21:20:12,7
17,02:39:06,21:24:45,10
17,03:00:52,06:06:07,9
17,03:22:14,17:00:39,4
17,02:41:34,09:57:50,7
17,02:35:40,04:05:57,1
17,02:48:14,08:43:52,3
19,08:29:15,21:16:33,10
19,08:33:02,21:22:17,10
22,12:51:45,20:55:21,1
22,15:44:04,22:40:39,6
23,01:28:33,10:39:58,2
23,10:05:16,20:57:25,8
23,08:31:05,10:44:10,8
23,10:39:23,16:41:13,7
23,04:55:48,11:32:55,5
23,00:49:23,23:10:43,3
25,17:17:35,21:09:06,2
25,14:24:04,14:40:20,8
25,18:07:30,19:39:48,5
25,02:50:22,15:20:35,8
25,11:23:16,12:20:58,1
25,23:15:48,23:22:21,6
25,16:10:48,17:39:12,6
25,09:04:44,19:57:10,4
25,17:05:00,21:55:59,2
25,06:35:47,09:59:28,4
