ELEMENT ID,START,end,SEVERITY
0,01:13:17,11:34:10,5
0,02:27:43,16:47:30,8
2,18:31:49,22:13:39,4
2,06:22:42,15:04:21,8
2,02:04:14,08:16:07,10
4,17:57:21,18:18:09,9
4,01:07:46,14:44:46,9
5,05:10:44,09:04:10,2
5,19:24:29,19:49:45,9
6,07:40:52,13:26:21,8
7,07:10:15,07:16:11,10
9,10:26:18,14:05:53,6
12,08:01:47,19:08:49,8
15,01:42:07,10:02:43,1
15,18:01:32,23:02:08,3
15,20:06:04,20:42:44,8
15,08:41:50,11:00:14,4
15,07:07:24,13:16:56,4
15,10:44:18,11:05:05,3
15,22:28:07,22:50:12,7
15,22:32:07,23:43:05,6
15,05:46:11,12:51:25,7
15,23:16:50,23:46:22,10
15,19:00:41,20:41:28,3
15,21:44:32,22:03:41,1
17,11:42:15,18:43:57,5
18,06:01:45,08:05:47,7
19,08:45:02,21:47:44,6
20,16:12:48,17:14:25,4
20,10:22:38,11:08:01,9
21,09:59:53,10:09:13,1
21,07:53:30,14:56:28,3
24,01:41:23,19:43:45,5
24,12:36:54,15:02:05,5
25,04:08:11,11:39:08,1
25,09:13:28,12:04:20,10
25,02:17:41,17:45:11,10
30,20:22:10,23:37:15,3
31,04:12:28,23:37:13,4
33,15:59:10,17:23:33,6
34,09:40:54,17:32:26,5
35,00:24:46,12:40:57,10
38,00:34:50,10:08:31,10
39,19:07:15,21:43:24,9
39,09:32:44,20:58:21,9
40,13:30:31,14:40:34,6
40,09:35:10,20:04:56,8
41,19:36:06,20:26:07,8
42,01:43:05,20:36:40,6
42,17:21:30,19:10:21,5
42,10:09:06,13:35:47,1
42,00:15:55,05:08:14,4
42,01:54:31,17:41:39,4
42,16:54:56,21:20:05,2
42,08:40:08,11:05:15,9
42,13:07:43,15:28:27,10
42,17:47:36,23:11:44,10
42,05:12:49,09:29:06,1
42,22:36:07,23:10:38,2
42,05:13:08,14:49:11,6
42,19:29:36,21:09:16,8
42,02:22:06,15:32:17,9
42,11:58:46,15:05:03,2
42,13:11:57,21:32:03,2
42,18:17:30,23:53:40,5
42,11:48:04,12:38:39,6
44,22:23:43,23:30:57,5
44,12:20:13,12:45:11,10
44,05:28:10,10:23:48,10
47,06:34:26,16:50:13,4
50,01:34:00,13:17:26,10
50,14:21:06,23:38:31,8
50,00:33:26,09:50:21,7
52,06:58:25,18:25:01,6
54,09:18:47,16:49:32,10
54,14:55:02,21:20:56,10
55,11:23:26,23:48:33,2
55,03:46:59,16:14:58,4
57,04:14:21,11:35:47,5
58,23:44:18,23:51:17,6
61,08:09:42,22:39:32,5
68,16:54:35,21:30:07,1
68,23:23:36,23:52:53,8
69,09:06:40,13:42:31,6
70,08:35:11,16:41:26,5
70,18:46:16,19:28:50,7
73,03:18:20,11:08:17,6
73,06:06:17,14:38:53,7
73,04:30:19,20:34:32,8
79,06:15:05,19:09:44,3
84,08:42:03,21:53:31,1
85,00:47:46,19:30:16,9
85,15:20:09,19:24:50,10
87,06:29:05,15:11:12,5
89,05:41:25,22:45:26,2
90,06:23:08,10:29:56,2
90,10:41:33,16:38:07,2
90,19:46:37,22:34:11,10
90,10:25:21,10:42:24,6
90,06:42:07,12:39:31,7
90,16:33:55,20:25:03,7
90,16:18:30,18:42:26,4
90,11:40:46,16:56:43,10
90,10:25:34,23:19:33,1
90,07:50:26,20:55:00,4
90,08:38:39,17:29:55,5
90,21:03:47,22:31:39,5
90,00:43:02,14:09:18,3
90,00:29:36,12:52:19,1
90,22:20:35,23:59:47,8
90,23:31:16,23:43:23,1
90,15:20:10,21:30:03,6
90,12:59:27,23:38:04,5
90,14:44:10,23:51:44,5
91,07:00:33,13:41:06,8
91,06:31:43,11:38:04,8
92,04:20:50,15:22:20,7
92,01:05:15,10:19:41,8
92,11:02:54,20:25:33,2
92,13:08:54,20:00:45,7
92,16:24:39,21:13:54,9
92,15:16:05,16:45:07,9
92,16:07:31,19:23:24,4
92,22:26:13,23:22:31,5
92,05:03:21,13:43:37,6
92,20:06:45,22:50:27,1
92,05:17:19,21:44:15,5
92,06:15:00,06:25:48,9
93,14:27:25,21:56:31,10
95,20:39:03,21:08:23,4
97,07:04:33,18:04:06,2
97,02:46:31,19:47:27,6
