ELEMENT ID,START,end,SEVERITY
1,18:58:46,20:23:00,1
1,08:48:42,18:39:39,3
3,21:21:59,21:59:59,7
4,12:06:49,14:31:25,1
6,01:04:57,09:59:26,9
6,05:35:03,15:44:27,8
6,00:25:14,03:19:17,10
6,16:00:35,21:12:39,9
6,18:01:00,18:44:22,3
6,05:46:19,09:56:41,7
6,04:43:51,10:24:17,5
6,22:52:36,23:17:37,3
6,17:16:41,20:38:17,4
6,13:53:31,14:03:36,1
6,21:13:25,23:37:11,6
6,11:51:49,18:48:29,9
6,12:59:20,16:00:51,4
6,07:26:25,16:29:13,1
6,15:49:44,16:18:49,4
6,19:36:48,23:42:19,3
7,18:20:04,23:58:14,2
7,18:51:40,19:27:09,9
7,03:26:50,12:53:31,9
9,22:12:14,23:10:55,9
11,08:15:18,16:48:51,8
12,07:57:24,21:39:34,10
12,17:41:03,19:11:58,10
12,15:15:37,20:48:49,10
13,02:09:01,04:42:35,5
14,07:17:48,07:54:25,5
14,10:44:20,13:59:56,8
17,17:52:33,19:41:38,1
18,04:04:12,12:24:57,7
21,05:54:15,16:02:33,1
25,12:00:20,13:59:37,6
27,21:37:25,21:44:29,4
27,06:41:05,18:37:25,2
27,11:24:29,15:56:44,1
27,06:30:55,08:14:53,9
27,12:04:25,15:47:31,7
27,22:44:12,23:11:24,2
27,09:27:34,14:01:10,3
27,17:22:04,19:28:56,4
27,00:18:12,14:46:37,5
30,04:15:23,18:34:37,7
32,21:21:59,21:37:43,1
33,20:59:49,23:32:43,8
34,08:24:07,22:12:14,1
35,21:54:38,23:47:14,9
38,15:14:32,20:26:20,3
38,17:00:10,22:03:40,6
44,03:14:56,08:06:26,6
46,20:58:09,21:59:15,3
46,09:14:14,13:30:55,6
46,14:53:44,19:31:24,7
46,10:41:23,16:17:49,7
47,11:52:10,21:12:36,5
47,21:19:25,22:41:59,9
50,08:13:40,17:46:37,3
50,03:43:13,16:53:38,1
50,12:34:52,23:20:58,9
50,00:38:21,20:55:31,6
50,16:51:37,21:26:33,2
50,15:25:13,15:58:04,1
50,06:13:37,19:01:04,7
50,15:18:04,23:42:09,3
50,20:56:45,23:17:06,2
50,20:20:16,23:36:59,6
50,20:17:55,22:20:32,4
50,15:57:09,22:58:36,9
50,03:36:15,20:26:41,10
50,19:20:58,19:41:11,7
51,18:32:50,22:35:18,3
51,16:17:46,22:10:00,7
52,20:56:57,22:02:33,2
52,06:46:56,18:25:49,3
56,03:06:11,18:30:16,8
60,20:23:29,23:08:24,2
60,23:36:23,23:59:21,3
62,05:59:22,21:56:52,4
63,04:25:14,18:59:37,4
66,10:12:24,18:45:31,8
67,04:46:30,12:21:42,9
67,02:14:26,11:24:23,9
70,07:35:09,23:02:31,2
70,20:40:07,22:16:26,10
74,20:31:19,20:59:27,6
77,17:21:16,21:28:25,7
77,07:37:12,14:21:50,8
78,15:44:06,21:58:00,2
79,00:08:00,13:10:20,10
84,01:59:23,11:19:55,6
84,07:14:46,22:25:48,6
84,08:48:16,18:16:57,2
84,19:25:07,22:01:42,5
84,00:08:25,08:01:45,3
85,17:17:08,19:47:55,8
85,11:28:10,16:32:53,1
85,15:28:54,15:42:39,7
85,05:07:44,08:14:27,10
85,03:18:27,08:13:50,10
85,23:15:41,23:44:34,7
85,16:31:02,18:52:13,1
86,09:11:44,15:58:10,9
88,03:56:01,16:05:11,8
89,10:14:19,20:54:40,5
90,15:02:36,17:02:50,2
91,05:56:05,06:53:11,4
91,17:50:08,23:29:30,7
92,22:27:43,23:22:09,9
93,13:06:24,16:36:46,1
93,00:45:29,22:32:45,9
94,14:57:02,19:57:11,4
96,17:06:57,17:53:58,7
96,06:52:35,15:24:37,9
98,17:59:09,21:43:27,9
98,14:55:22,18:38:38,10
99,18:46:36,19:45:36,4
